,username,fullname,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,replies,retweets,likes,is_retweet,retweeter_username,retweeter_userid,retweet_id,text,html
0,ClaireMBiggs,Claire M. Biggs,32415730,496082920587923457,/ClaireMBiggs/status/496082920587923457,2014-08-03 23:59:19,1407110359,0,0,0,0,,,,@SMRushford @Delta such a good surprise,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""123637089"" dir=""ltr"" href=""/SMRushford""><s>@</s><b>SMRushford</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""5920532"" dir=""ltr"" href=""/Delta""><s>@</s><b><strong>Delta</strong></b></a> such a good surprise</p>"
1,amil_nates,Amiluddin Akil,525099167,496082820167524352,/amil_nates/status/496082820167524352,2014-08-03 23:58:55,1407110335,0,0,0,0,,,,@Delta_FM folbeck kakak•,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""38114509"" dir=""ltr"" href=""/Delta_FM""><s>@</s><b><strong>Delta</strong>_FM</b></a> folbeck kakak•</p>"
2,DEEPCHALK,ディープチョーク（T.Kurakata）,158774510,496082820071059456,/DEEPCHALK/status/496082820071059456,2014-08-03 23:58:55,1407110335,0,0,0,0,,,,@delta_sankaku おはようございます◎昨日はありがとうございました◎早速フォローしました(=ﾟωﾟ)ﾉワクワク…,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""122698060"" dir=""ltr"" href=""/delta_sankaku""><s>@</s><b><strong>delta</strong>_sankaku</b></a> おはようございます◎昨日はありがとうございました◎早速フォローしました(=ﾟωﾟ)ﾉワクワク…</p>"
3,harsbr,maung hejo,159010788,496082626180956160,/harsbr/status/496082626180956160,2014-08-03 23:58:09,1407110289,0,0,0,0,,,,@iwel_mc @Delta_FM @Asri_Welas Ini lagi dengerin.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">@iwel_mc <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""38114509"" dir=""ltr"" href=""/Delta_FM""><s>@</s><b><strong>Delta</strong>_FM</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""68987760"" dir=""ltr"" href=""/Asri_Welas""><s>@</s><b>Asri_Welas</b></a> Ini lagi dengerin.</p>"
4,BlueRoseCode,Blue Rose Code,239734029,496082544035905536,/BlueRoseCode/status/496082544035905536,2014-08-03 23:57:49,1407110269,1,0,3,0,,,,"Put on my blue suede shoes and
I boarded the plane
Touched down in the land of the Delta Blues
In the middle of the pouring rain.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Put on my blue suede shoes and
I boarded the plane
Touched down in the land of the <strong>Delta</strong> Blues
In the middle of the pouring rain.</p>"
5,bahiatodahora,Bahia Toda Hora,222335483,496082478692446208,/bahiatodahora/status/496082478692446208,2014-08-03 23:57:34,1407110254,0,0,0,0,,,,CGU nega pedido de reabilitação de idoneidade à construtora Delta: http://www.bahiatodahora.com.br/noticias/brasil/cgu-nega-pedido-de-reabilitacao-de-idoneidade-a-construtora-delta#.U97MT1ESSVg.twitter … via @bahiatodahora,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">CGU nega pedido de reabilitação de idoneidade à construtora <strong>Delta</strong>: <a class=""twitter-timeline-link"" data-expanded-url=""http://www.bahiatodahora.com.br/noticias/brasil/cgu-nega-pedido-de-reabilitacao-de-idoneidade-a-construtora-delta#.U97MT1ESSVg.twitter"" dir=""ltr"" href=""http://t.co/jZz6BGOisK"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.bahiatodahora.com.br/noticias/brasil/cgu-nega-pedido-de-reabilitacao-de-idoneidade-a-construtora-delta#.U97MT1ESSVg.twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">bahiatodahora.com.br/noticias/brasi</span><span class=""invisible"">l/cgu-nega-pedido-de-reabilitacao-de-idoneidade-a-construtora-delta#.U97MT1ESSVg.twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""222335483"" dir=""ltr"" href=""/bahiatodahora""><s>@</s><b>bahiatodahora</b></a></p>"
6,fascinioluan,rê,166380684,496082397440778240,/fascinioluan/status/496082397440778240,2014-08-03 23:57:14,1407110234,0,0,0,0,,,,@AllBySantana delta é a variação,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""718973616189255681"" dir=""ltr"" href=""/AllBySantana""><s>@</s><b>AllBySantana</b></a> <strong>delta</strong> é a variação</p>"
7,Chuyawyj,Chu Osucha,431132423,496082370965950464,/Chuyawyj/status/496082370965950464,2014-08-03 23:57:08,1407110228,0,0,0,0,,,,DELTA 50-859 3-Pocket Inner Filter for DELTA AP200 and 50-875 http://www.amazon.com/DELTA-50-859-3-Pocket-Filter-50-875/dp/B0000223B7?SubscriptionId=AKIAJDBSXXZ72O2YWJDQ&tag=secrheal01-20&linkCode=xm2&camp=2025&creative=165953&creativeASIN=B0000223B7 …,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""no""><strong>DELTA</strong> 50-859 3-Pocket Inner Filter for <strong>DELTA</strong> AP200 and 50-875 <a class=""twitter-timeline-link"" data-expanded-url=""http://www.amazon.com/DELTA-50-859-3-Pocket-Filter-50-875/dp/B0000223B7?SubscriptionId=AKIAJDBSXXZ72O2YWJDQ&amp;tag=secrheal01-20&amp;linkCode=xm2&amp;camp=2025&amp;creative=165953&amp;creativeASIN=B0000223B7"" dir=""ltr"" href=""http://t.co/JEszQJb45c"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.amazon.com/DELTA-50-859-3-Pocket-Filter-50-875/dp/B0000223B7?SubscriptionId=AKIAJDBSXXZ72O2YWJDQ&amp;tag=secrheal01-20&amp;linkCode=xm2&amp;camp=2025&amp;creative=165953&amp;creativeASIN=B0000223B7""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">amazon.com/DELTA-50-859-3</span><span class=""invisible"">-Pocket-Filter-50-875/dp/B0000223B7?SubscriptionId=AKIAJDBSXXZ72O2YWJDQ&amp;tag=secrheal01-20&amp;linkCode=xm2&amp;camp=2025&amp;creative=165953&amp;creativeASIN=B0000223B7</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
8,kerorin09,家路凛,839859547,496082360907993089,/kerorin09/status/496082360907993089,2014-08-03 23:57:06,1407110226,1,0,0,0,,,,@109_Delta 落下防止が目的だからフェイルセーフされたということで、その使い方はまちがいではないっ！,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""414714613"" dir=""ltr"" href=""/109_Delta""><s>@</s><b>109_<strong>Delta</strong></b></a> 落下防止が目的だからフェイルセーフされたということで、その使い方はまちがいではないっ！</p>"
9,BroChosen,CHOSEN OKONRENDE,57756845,496082353513848835,/BroChosen/status/496082353513848835,2014-08-03 23:57:04,1407110224,0,0,0,0,,,,"(Philly Update) Bless God, the ministration was great. Heading to Cali now, been sittin on this plane for 1hour & we’re still here. #Delta","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">(Philly Update) Bless God, the ministration was great. Heading to Cali now, been sittin on this plane for 1hour &amp; we’re still here. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Delta?src=hash""><s>#</s><b><strong>Delta</strong></b></a></p>"
10,7ferdy,Ferdy rahman,219346593,496082316918525952,/7ferdy/status/496082316918525952,2014-08-03 23:56:55,1407110215,0,0,0,0,,,,Kawasan signal lemah untuk telkomsel :( at Kota Delta Mas,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""in"">Kawasan signal lemah untuk telkomsel :( at Kota <strong>Delta</strong> Mas</p>"
11,kerorin09,家路凛,839859547,496082215298535424,/kerorin09/status/496082215298535424,2014-08-03 23:56:31,1407110191,0,0,0,0,,,,@109_Delta,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""und""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""414714613"" dir=""ltr"" href=""/109_Delta""><s>@</s><b>109_<strong>Delta</strong></b></a></p>"
